,pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
761,O4,"Aircraft, Spacecraft And Parts",Na,U S A,128320.0,0.081987,Machinery and Parts,10.0,10520.57184,2015.0
762,O9,"Computer Hardware, Peripherals",Na,U S A,27763.0,0.012012,Machinery and Parts,10.0,333.489156,2015.0
763,J1,Footwear Of Rubber/Canvas Etc.,Na,U S A,7.0,5.5e-05,Rubber Products,5.0,0.00038500000000000003,2015.0
764,I4,Other Miscellaenious Chemicals,Kgs,U S A,215028.0,0.024808,Chemicals,7.0,5334.414624,2015.0
765,I9,Othr Rubber Prodct Excpt Footw,Na,U S A,19328.0,30.520917999999998,Rubber Products,5.0,589908.3031,2015.0
766,M5,Accumulators And Batteries,Na,U K,0.0,0.000133,Accumulators and Batteries,10.0,0.0,2015.0
767,O4,"Aircraft, Spacecraft And Parts",Na,U K,433.0,7.6028020000000005,Machinery and Parts,10.0,3292.013266,2015.0
768,P8,"Cotton Fabrics, Madeups Etc.",Na,U K,2139.0,0.042651,Fabric Materials,14.0,91.230489,2015.0
769,S4,Cotton Raw Incld. Waste,Ton,U K,1970283.0,3.870135,Fabric Materials,14.0,7625261.198,2015.0
770,M4,Electrodes,Kgs,U K,3388799.0,16.658410999999997,Accumulators and Batteries,9.0,56452006.54,2015.0
771,H3,Fertilizers Manufactured,Ton,U K,822512.0,3.236016,Fertilizers,3.0,2661661.992,2015.0
772,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,U K,74601.0,0.099612,Fabric Materials,14.0,7431.154812000001,2015.0
773,I3,Organic Chemicals,Kgs,U K,513711.0,18.603934,Chemicals,7.0,9557045.538999999,2015.0
774,K8,Plastic Raw Materials,Ton,U K,21436.0,0.127578,Plastic Products,8.0,2734.7620079999997,2015.0
775,L7,Lead And Products Made Of Led,Ton,U Arab Emts,340575.0,13.809576000000002,Metals,2.0,4703196.346,2015.0
776,I2,Inorganic Chemicals,Kgs,China,29723234.0,69.005237,Chemicals,7.0,2051058807.0,2015.0
777,L6,Copper And Prdcts Made Of Copr,Ton,U Arab Emts,27.0,0.5534020000000001,Metals,2.0,14.941854000000001,2015.0
778,H3,Fertilizers Manufactured,Ton,U Arab Emts,2.0,0.021384,Fertilizers,3.0,0.042768,2015.0
779,N3,"Cranes, Lifts And Winches",Na,U Arab Emts,2302.0,93.092703,Machinery and parts,10.0,214299.4023,2015.0
780,K5,"Human Hair, Products Thereo",Kgs,U Arab Emts,760.0,0.9091610000000001,Cosmetics,6.0,690.96236,2015.0
781,P6,Manmade Staple Fibre,Kgs,U Arab Emts,3770.0,0.290117,Fabric Materials,14.0,1093.74109,2015.0
782,S6,Petroleum Products,Ton,China,116338.0,105.552152,Petroleum Products,13.0,12279726.26,2015.0
783,H5,"Bulk Drugs, Drug Intermediates",Kgs,U Arab Emts,15.0,0.654299,Chemicals,7.0,9.814485000000001,2015.0
784,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,U Arab Emts,405.0,6.632827000000001,Fabric Materials,14.0,2686.2949350000004,2015.0
785,L8,"Nickel, Product Made Of Nickel",Ton,U Arab Emts,4301279.0,7.945838,Metals,2.0,34177266.13,2015.0
786,K8,Plastic Raw Materials,Ton,U Arab Emts,123292.0,132.2448,Plastic Products,8.0,16304725.88,2015.0
787,S2,Carpet(Excl. Silk) Handmade,Sqm,Thailand,2.0,0.005251,Handicrafts,12.0,0.010502,2015.0
788,G3,Leather Footwear Component,Kgs,Thailand,97264.0,2.230195,Leather Products,1.0,216917.6865,2015.0
789,M4,Electrodes,Kgs,Sri Lanka ,4900.0,0.100622,Accumulators and Batteries,9.0,493.0478,2015.0
790,L7,Lead And Products Made Of Led,Ton,Sri Lanka ,90.0,3.678185,Metals,2.0,331.03665,2015.0
791,G1,Leather Garments,Kgs,Sri Lanka ,6164.0,0.031984,Leather Products,1.0,197.149376,2015.0
792,S6,Petroleum Products,Ton,Sri Lanka ,5974.0,0.093764,Petroleum Products,13.0,560.1461360000001,2015.0
793,K8,Plastic Raw Materials,Ton,Sri Lanka ,160724.0,0.086617,Plastic Products,8.0,13921.430709999999,2015.0
794,G7,Silver,Kgs,Sri Lanka ,230.0,3.8092339999999996,Metals,2.0,876.1238199999999,2015.0
795,L6,Copper And Prdcts Made Of Copr,Ton,Sri Lanka ,4449718.0,1.8150939999999998,Metals,2.0,8076656.443,2015.0
796,I8,Auto Tyres And Tubes,Nos,Sri Lanka ,193.0,0.171059,Rubber Products,5.0,33.014387,2015.0
797,H5,"Bulk Drugs, Drug Intermediates",Kgs,Sri Lanka ,46.0,0.052088999999999996,Chemicals,7.0,2.3960939999999997,2015.0
798,I6,Plastic bags,Kgs,South Africa,1096.0,1.9587080000000001,Plastic Materials,8.0,2146.7439679999998,2015.0
799,G3,Leather Footwear Component,Kgs,South Africa,1170.0,0.024952000000000002,Leather Products,1.0,29.19384,2015.0
800,K7,Packaging Materials,Ton,South Africa,57061299.0,43.437039,Plastic Products,8.0,2478573870.0,2015.0
801,H8,"Drug Formulations, Biologicals",Kgs,Saudi Arab,402390.0,0.119495,Chemicals,7.0,48083.59305,2015.0
802,M4,Electrodes,Kgs,Saudi Arab,23.0,0.000664,Accumulators and Batteries,9.0,0.015271999999999999,2015.0
803,H5,"Bulk Drugs, Drug Intermediates",Kgs,Saudi Arab,42538.0,0.603965,Chemicals,7.0,25691.46317,2015.0
804,H6,Dye Intermediates,Kgs,Saudi Arab,52836.0,0.386677,Dyes,7.0,20430.465969999997,2015.0
805,L7,Lead And Products Made Of Led,Ton,Saudi Arab,125560.0,35.582703,Metals,2.0,4467764.188999999,2015.0
806,M4,Electrodes,Kgs,Saudi Arab,24123.0,13.517412,Accumulators and Batteries,9.0,326080.5297,2015.0
807,I8,Auto Tyres And Tubes,Nos,Saudi Arab,37166.0,0.08841,Rubber Products,5.0,3285.8460600000003,2015.0
808,K8,Plastic Raw Materials,Ton,Saudi Arab,2508.0,0.149142,Plastic Products,8.0,374.048136,2015.0
809,H5,"Bulk Drugs, Drug Intermediates",Kgs,Saudi Arab,1.0,1.6e-05,Chemicals,7.0,1.6e-05,2015.0
810,L6,Copper And Prdcts Made Of Copr,Ton,Saudi Arab,2027.0,1.170584,Metals,2.0,2372.773768,2015.0
811,G1,Leather Garments,Kgs,Russia,554252.0,10.59933,Leather Products,1.0,5874699.851,2015.0
812,K8,Plastic Raw Materials,Ton,Russia,208291446.0,115.869487,Plastic Products,8.0,24134622995.0,2015.0
813,L4,Products Of Iron And Steel,Na,Russia,480.0,0.02738,Metals,2.0,13.1424,2015.0
814,O3,Pumps Of All Types,Na,Russia,680.0,0.31246599999999997,Machinery and parts,10.0,212.47688,2015.0
815,H9,Agro Chemicals,Kgs,New Zealand,1330.0,0.008912999999999999,Fertilizers,3.0,11.854289999999999,2015.0
816,H5,"Bulk Drugs, Drug Intermediates",Kgs,New Zealand,2.0,0.072783,Chemicals,7.0,0.145566,2015.0
817,F9,Leather Goods,Na,New Zealand,670127.0,0.804128,Leather Products,1.0,538867.8843,2015.0
818,I9,Othr Rubber Prodct Excpt Footw,Na,New Zealand,23836.0,0.189163,Rubber Products,5.0,4508.889268,2015.0
819,S6,Petroleum Products,Ton,New Zealand,2418.0,23.663501999999998,Petroleum Products,13.0,57218.347839999995,2015.0
820,O3,Pumps Of All Types,Na,New Zealand,1441.0,6.5601449999999994,Machinery and parts,10.0,9453.168945,2015.0
821,N7,"Atm, Injctng Mlding Mchnry Etc",Na,Nepal,1000.0,0.0057280000000000005,Machinery and Parts,10.0,5.728,2015.0
822,H4,Ayush And Herbal Products,Kgs,Nepal,2369198.0,0.10769200000000001,Cosmetics,6.0,255143.671,2015.0
823,P8,"Cotton Fabrics, Madeups Etc.",Na,Nepal,12367.0,9.313764,Fabric Materials,14.0,115183.3194,2015.0
824,I6,Plastic bags,Kgs,Nepal,299597.0,23.378158,Plastic Materials,8.0,7004026.002,2015.0
825,R5,"Jute, Raw",Ton,Nepal,16409.0,4.783002,Fabric Materials,14.0,78484.27982000001,2015.0
826,R4,Silk Waste,Kgs,Nepal,4018.0,5.709395,Fabric Materials,14.0,22940.34911,2015.0
827,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Nepal,159.0,1.8044380000000002,Fabric Materials,14.0,286.905642,2015.0
828,P7,Cotton Yarn,Ton,Myanmar,10529.0,0.09875700000000001,Fabric Materials,14.0,1039.812453,2015.0
829,N3,"Cranes, Lifts And Winches",Na,Myanmar,747.0,0.061461,Machinery and parts,10.0,45.911367,2015.0
830,R6,Jute Yarn,Ton,Myanmar,16.0,0.035749,Fabric Materials,14.0,0.571984,2015.0
831,F9,Leather Goods,Na,Myanmar,670127.0,0.008584999999999999,Leather Products,1.0,5753.040295000001,2015.0
832,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Myanmar,79.0,0.17137,Fabric Materials,14.0,13.538229999999999,2015.0
833,L4,Products Of Iron And Steel,Na,Myanmar,3669.0,0.000338,Metals,2.0,1.240122,2015.0
834,P1,Consumer Electronics,Na,Malaysia,4.0,5.306161,Electronic Components,11.0,21.224644,2015.0
835,S4,Cotton Raw Incld. Waste,Ton,Malaysia,10.0,13.269060999999999,Fabric Materials,14.0,132.69061000000002,2015.0
836,N3,"Cranes, Lifts And Winches",Na,Malaysia,1.0,13.074422,Machinery and parts,10.0,13.074422,2015.0
837,J1,Footwear Of Rubber/Canvas Etc.,Na,Malaysia,12232.0,1.946598,Rubber Products,5.0,23810.78674,2015.0
838,I2,Inorganic Chemicals,Kgs,Malaysia,51599420.0,0.005453,Chemicals,7.0,281371.6373,2015.0
839,L3,Iron And Steel,Ton,Malaysia,608184.0,2.075434,Metals,2.0,1262245.752,2015.0
840,G3,Leather Footwear Component,Kgs,Malaysia,246897.0,2.6055650000000004,Leather Products,1.0,643306.1818,2015.0
841,L2,Other Plastic Items,Na,Malaysia,12850.0,0.052462,Plastic Products,8.0,674.1367,2015.0
842,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Malaysia,291.0,187.48384,Fabric Materials,14.0,54557.797439999995,2015.0
843,I8,Auto Tyres And Tubes,Nos,Japan,42.0,531.659327,Rubber Products,5.0,22329.691730000002,2015.0
844,K5,"Human Hair, Products Thereo",Kgs,Japan,67.0,4.622654,Cosmetics,6.0,309.717818,2015.0
845,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Japan,3886.0,27.737634999999997,Fabric Materials,14.0,107788.4496,2015.0
846,K7,Packaging Materials,Ton,Japan,917.0,0.010306000000000001,Plastic Products,8.0,9.450602,2015.0
847,K8,Plastic Raw Materials,Ton,Japan,6968.0,1050.65153,Plastic Products,8.0,7320939.8610000005,2015.0
848,O3,Pumps Of All Types,Na,Japan,2653.0,931.982159,Machinery and parts,10.0,2472548.668,2015.0
849,L5,"Aluminium, Products Of Aluminm",Ton,Italy,10.0,0.987931,Metals,2.0,9.87931,2015.0
850,P7,Cotton Yarn,Ton,Italy,105.0,6.668339,Fabric Materials,14.0,700.175595,2015.0
851,H2,Fertilizers Crude,Ton,Italy,96.0,0.160306,Fertilizers,3.0,15.389376,2015.0
852,H3,Fertilizers Manufactured,Ton,Italy,96.0,0.003633,Fertilizers,3.0,0.34876799999999997,2015.0
853,K9,"Plastc Sht, Film, Plts Etc",Kgs,Italy,21725340.0,144.937716,Plastic Products,8.0,3148821159.0,2015.0
854,H3,Fertilizers Manufactured,Ton,Iraq,295.0,138.37096699999998,Fertilizers,3.0,40819.43527,2015.0
855,N5,Ic Engines And Parts,Na,Iraq,261.0,212.33934100000002,Machinery and parts,10.0,55420.568,2015.0
856,Q3,"Manmade Yarn,Fabrics,Madeups",Na,Iraq,3496.0,0.008109,Fabric Materials,14.0,28.349064000000002,2015.0
857,L4,Products Of Iron And Steel,Na,Iraq,155.0,0.182528,Metals,2.0,28.291840000000004,2015.0
858,N7,"Atm, Injctng Mlding Mchnry Etc",Na,Iraq,1569.0,0.001234,Machinery and Parts,10.0,1.936146,2015.0
859,I8,Auto Tyres And Tubes,Nos,Iraq,12.0,0.0012050000000000001,Rubber Products,5.0,0.014459999999999999,2015.0
860,N2,Bicycle And Parts,Na,Iraq,659654.0,0.193751,Machinery and Parts,10.0,127808.6222,2015.0
861,L6,Copper And Prdcts Made Of Copr,Ton,Iraq,268.0,0.001591,Metals,2.0,0.426388,2015.0
862,J1,Footwear Of Rubber/Canvas Etc.,Na,Iraq,15973.0,0.213554,Rubber Products,5.0,3411.098042,2015.0
863,I3,Organic Chemicals,Kgs,Iraq,690085.0,0.887423,Chemicals,7.0,612397.301,2015.0
864,K9,"Plastc Sht, Film, Plts Etc",Kgs,Iraq,887.0,0.276665,Plastic Products,8.0,245.40185499999998,2015.0
865,Q9,Rmg Wool,Na,Iraq,6898.0,0.096451,Fabric Materials,14.0,665.3189980000001,2015.0
866,F8,Finished Leather,Kgs,Iraq,403.0,0.532077,Leather Products,1.0,214.427031,2015.0
867,M2,Oth Non Ferous Metal And Prodc,Kgs,Iraq,0.0,6.1e-05,Metals,2.0,0.0,2015.0
868,L2,Other Plastic Items,Na,Iraq,2172.0,0.030432999999999998,Plastic Products,8.0,66.100476,2015.0
869,H9,Agro Chemicals,Kgs,Iran,5842595.0,4.92938,Fertilizers,3.0,28800370.94,2015.0
870,L5,"Aluminium, Products Of Aluminm",Ton,Iran,1592.0,0.00023199999999999997,Metals,2.0,0.369344,2015.0
871,N7,"Atm, Injctng Mlding Mchnry Etc",Na,Iran,1592.0,0.095215,Machinery and Parts,10.0,151.58228,2015.0
872,M3,Auto Components/Parts,Na,Iran,1592.0,0.014566999999999998,Machinery and Parts,10.0,23.190664,2015.0
873,S2,Carpet(Excl. Silk) Handmade,Sqm,Iran,45136.0,0.033247000000000006,Handicrafts,12.0,1500.636592,2015.0
874,I8,Auto Tyres And Tubes,Nos,Hong Kong,62.0,0.004952000000000001,Rubber Products,5.0,0.30702399999999996,2015.0
875,S2,Carpet(Excl. Silk) Handmade,Sqm,Hong Kong,2225.0,9.402144999999999,Handicrafts,12.0,20919.77263,2015.0
876,G6,Gold,Kgs,Hong Kong,17010.0,0.151061,Metals,2.0,2569.54761,2015.0
877,L3,Iron And Steel,Ton,Hong Kong,11964.0,2.5379150000000004,Metals,2.0,30363.615060000004,2015.0
878,S6,Petroleum Products,Ton,Hong Kong,2407973.0,21.656998,Petroleum Products,13.0,52149466.45,2015.0
879,G7,Silver,Kgs,Hong Kong,55.0,10.103705999999999,Metals,2.0,555.7038299999999,2015.0
880,M1,Zinc And Products Made Of Zinc,Ton,Hong Kong,1520.0,0.33005999999999996,Metals,2.0,501.6912,2015.0
881,H4,Ayush And Herbal Products,Kgs,Hong Kong,11746.0,0.49242299999999994,Cosmetics,6.0,5784.000558,2015.0
882,M4,Electrodes,Kgs,Hong Kong,11390.0,1.022355,Accumulators and Batteries,9.0,11644.62345,2015.0
883,M2,Oth Non Ferous Metal And Prodc,Kgs,Hong Kong,51612.0,30.855396999999996,Metals,2.0,1592508.75,2015.0
884,L5,"Aluminium, Products Of Aluminm",Ton,Hong Kong,37144.0,137.42812800000002,Metals,2.0,5104630.386,2015.0
885,H5,"Bulk Drugs, Drug Intermediates",Kgs,Hong Kong,3241729.0,0.044478,Chemicals,7.0,144185.6225,2015.0
886,H6,Dye Intermediates,Kgs,Hong Kong,460679.0,7.305610000000001,Dyes,7.0,3365541.1089999997,2015.0
887,M4,Electrodes,Kgs,Hong Kong,60223.0,27.049547999999998,Accumulators and Batteries,9.0,1629004.929,2015.0
888,N1,"Aircraft, Spacecraft And Parts",Na,Germany,585.0,205.956195,Machinery and Parts,10.0,120484.3741,2015.0
889,L6,Copper And Prdcts Made Of Copr,Ton,Germany,2.0,0.252187,Metals,2.0,0.504374,2015.0
890,M4,Electrodes,Kgs,Germany,1893722.0,37.688829999999996,Accumulators and Batteries,9.0,71372166.53,2015.0
891,N5,Ic Engines And Parts,Na,Germany,2973.0,11.385135,Machinery and parts,10.0,33848.00636,2015.0
892,G1,Leather Garments,Kgs,Germany,620.0,0.024134,Leather Products,1.0,14.96308,2015.0
893,O5,Motor Vehicle/Cars,Nos,Germany,497164.0,55.368747,Machinery and parts,10.0,27527347.73,2015.0
894,G8,Other Precious And Base Metals,Na,Germany,18133493.0,0.02798,Metals,2.0,507375.1341,2015.0
895,N7,"Atm, Injctng Mlding Mchnry Etc",Na,France,428.0,20.458722,Machinery and Parts,10.0,8756.333016,2015.0
896,M3,Auto Components/Parts,Na,France,21006.0,14.081489999999999,Machinery and Parts,10.0,295795.7789,2015.0
897,H5,"Bulk Drugs, Drug Intermediates",Kgs,France,6754.0,0.286163,Chemicals,7.0,1932.744902,2015.0
898,G3,Leather Footwear Component,Kgs,France,44747839.0,0.121648,Leather Products,1.0,5443485.119,2015.0
899,K7,Packaging Materials,Ton,France,66970.0,6.7778279999999995,Plastic Products,8.0,453911.1412,2015.0
900,S6,Petroleum Products,Ton,France,6160312.0,0.0008089999999999999,Petroleum Products,13.0,4983.692408,2015.0
901,M3,Auto Components/Parts,Na,Denmark,13732.0,0.028102,Machinery and Parts,10.0,385.896664,2015.0
902,O9,"Computer Hardware, Peripherals",Na,Denmark,1572471.0,0.173923,Machinery and Parts,10.0,273488.8737,2015.0
903,K5,"Human Hair, Products Thereo",Kgs,Denmark,4293.0,0.007897,Cosmetics,6.0,33.901821000000005,2015.0
904,G3,Leather Footwear Component,Kgs,Denmark,370.0,0.007975,Leather Products,1.0,2.95075,2015.0
905,M2,Oth Non Ferous Metal And Prodc,Kgs,Denmark,326.0,2.03052,Metals,2.0,661.94952,2015.0
906,K8,Plastic Raw Materials,Ton,Denmark,86.0,38.416366,Plastic Products,8.0,3303.807476,2015.0
907,L5,"Aluminium, Products Of Aluminm",Ton,China ,36934.0,172.516867,Metals,2.0,6371737.966,2015.0
908,H4,Ayush And Herbal Products,Kgs,China ,1248828.0,135.20374099999998,Cosmetics,6.0,168846217.5,2015.0
909,I5,Cosmetics And Toiletries,Na,China ,1091734339.0,6.525905000000001,Cosmetics,6.0,7124554582.0,2015.0
910,P7,Cotton Yarn,Ton,China ,70753070.0,0.015803,Fabric Materials,14.0,1118110.765,2015.0
911,N3,"Cranes, Lifts And Winches",Na,China ,10794.0,147.28126699999999,Machinery and parts,10.0,1589753.996,2015.0
912,J1,Footwear Of Rubber/Canvas Etc.,Na,China ,207.0,1346.604051,Rubber Products,5.0,278747.0386,2015.0
913,K7,Packaging Materials,Ton,China ,1133.0,137.672424,Plastic Products,8.0,155982.8564,2015.0
914,O6,"Railwy Trnsprt Equipmnts, Prts",Na,China ,1588.0,25.648391,Machinery and parts,10.0,40729.64491,2015.0
915,Q4,"Wool, Raw",Kgs,China ,19352.0,8.293330000000001,Fabric Materials,14.0,160492.5222,2015.0
916,N1,"Aircraft, Spacecraft And Parts",Na,China ,4373.0,63.476976,Machinery and Parts,10.0,277584.816,2015.0
917,H4,Ayush And Herbal Products,Kgs,China ,919844.0,1.1632120000000001,Cosmetics,6.0,1069973.5790000001,2015.0
918,H3,Fertilizers Manufactured,Ton,China ,114.0,0.374084,Fertilizers,3.0,42.645576,2015.0
919,G2,Footwear Of Leather,Na,China ,114.0,0.284181,Leather Products,1.0,32.396634000000006,2015.0
920,I2,Inorganic Chemicals,Kgs,China,59676461.0,1249.6524259999999,Chemicals,7.0,74574834264.0,2015.0
921,I4,Other Miscellaenious Chemicals,Kgs,China,794957.0,1825.5880989999998,Chemicals,7.0,1451264038.0,2015.0
922,H7,Dyes,Kgs,China,594228.0,9.248885000000001,Dyes,7.0,5495946.436000001,2015.0
923,I6,Plastic bags,Kgs,China,1132349.0,9.298396,Plastic Materials,8.0,10529029.41,2015.0
924,G9,Gold And Oth Precs Metl Jwlery,Na,China,495881.0,0.968786,Metals,2.0,480402.5705,2015.0
925,Q3,"Manmade Yarn,Fabrics,Madeups",Na,China,2329940.0,14.179484,Fabric Materials,14.0,33037346.95,2015.0
926,K9,"Plastc Sht, Film, Plts Etc",Kgs,China,11822612.0,211.01207799999997,Plastic Products,8.0,2494713926.0,2015.0
927,G2,Footwear Of Leather,Na,China,48922.0,10.167803,Leather Products,1.0,497429.2584,2015.0
928,J1,Footwear Of Rubber/Canvas Etc.,Na,China,17429.0,0.23151100000000002,Rubber Products,5.0,4035.0052189999997,2015.0
929,G6,Gold,Kgs,China,12489081.0,122.127705,Metals,2.0,1525262800.0,2015.0
930,L5,"Aluminium, Products Of Aluminm",Ton,China,936645.0,2.598068,Metals,2.0,2433467.402,2015.0
931,L6,Copper And Prdcts Made Of Copr,Ton,China,15287.0,0.299653,Metals,2.0,4580.795411,2015.0
932,H7,Dyes,Kgs,China,35986780.0,143.234401,Dyes,7.0,5154544877.0,2015.0
933,F8,Finished Leather,Kgs,China,1245363.0,14.120804000000001,Leather Products,1.0,17585526.83,2015.0
934,K5,"Human Hair, Products Thereo",Kgs,China,310.0,0.089145,Cosmetics,6.0,27.63495,2015.0
935,I2,Inorganic Chemicals,Kgs,China,15752410.0,39.099271,Chemicals,7.0,615907747.5,2015.0
936,P6,Manmade Staple Fibre,Kgs,China,40198648.0,72.396244,Fabric Materials,14.0,2910231129.0,2015.0
937,I4,Other Miscellaenious Chemicals,Kgs,China,2702661.0,14.900511999999999,Chemicals,7.0,40271032.66,2015.0
938,K7,Packaging Materials,Ton,China,1544.0,3.451836,Plastic Products,8.0,5329.634784000001,2015.0
939,L5,"Aluminium, Products Of Aluminm",Ton,China,650091.0,0.16614,Metals,2.0,108006.1187,2015.0
940,M4,Electrodes,Kgs,China,25.0,0.253727,Accumulators and Batteries,9.0,6.343175,2015.0
941,L3,Iron And Steel,Ton,China,4432030.0,0.016026,Metals,2.0,71027.71278,2015.0
942,K5,"Human Hair, Products Thereo",Kgs,China,68.0,4.530937000000001,Cosmetics,6.0,308.103716,2015.0
943,G3,Leather Footwear Component,Kgs,China,753133.0,4.395291,Leather Products,1.0,3310238.6969999997,2015.0
944,L6,Copper And Prdcts Made Of Copr,Ton,China,485.0,321.290529,Metals,2.0,155825.9066,2015.0
945,N4,LCD,Na,China,2.0,0.054105999999999994,Electronic Components,11.0,0.10821199999999999,2015.0
946,R8,Floor Cvrng Of Jute,Sqm,China,37.0,0.194688,Handicrafts,12.0,7.203456,2015.0
947,G9,Gold And Oth Precs Metl Jwlery,Na,China,3274.0,59.752313,Metals,2.0,195629.0728,2015.0
948,K5,"Human Hair, Products Thereo",Kgs,China,363345.0,3.209407,Cosmetics,6.0,1166121.986,2015.0
949,L5,"Aluminium, Products Of Aluminm",Ton,China,503.0,9.467502,Metals,2.0,4762.153506000001,2015.0
950,M2,Oth Non Ferous Metal And Prodc,Kgs,China,26181.0,0.065834,Metals,2.0,1723.5999539999998,2015.0
951,N7,"Atm, Injctng Mlding Mchnry Etc",Na,Canada,1272.0,3.708875,Machinery and Parts,10.0,4717.689,2015.0
952,I5,Cosmetics And Toiletries,Na,Canada,14466279.0,10.510761,Cosmetics,6.0,152051601.1,2015.0
953,N4,Air conditioner,Na,Canada,59266.0,10.520863,Electronic Components,11.0,623529.4666,2015.0
954,M4,Electrodes,Kgs,Canada,22.0,0.117546,Accumulators and Batteries,9.0,2.5860119999999998,2015.0
955,G9,Gold And Oth Precs Metl Jwlery,Na,Canada,690.0,348.55667,Metals,2.0,240504.1023,2015.0
956,I2,Inorganic Chemicals,Kgs,Canada,14594.0,1.963107,Chemicals,7.0,28649.583560000003,2015.0
957,F9,Leather Goods,Na,Canada,670127.0,4.235192,Leather Products,1.0,2838116.5089999996,2015.0
958,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Canada,99.0,3.2542310000000003,Fabric Materials,14.0,322.168869,2015.0
959,A5,Plastic Glass,Ton,Canada,5.0,49.527925,Plastic Products,8.0,247.639625,2015.0
960,F5,Rechargable Batteries,Kgs,Canada,18.0,3.693721,Accumulators and Batteries,9.0,66.48697800000001,2015.0
961,S3,Silk Carpet,Sqm,Canada,41.0,9.65367,Fabric Materials,14.0,395.80047,2015.0
962,Q1,"Silk,Raw",Kgs,Canada,10.0,0.141824,Fabric Materials,14.0,1.41824,2015.0
963,H9,Agro Chemicals,Kgs,Brazil,70323765.0,0.0009429999999999999,Fertilizers,3.0,66315.3104,2015.0
964,O4,"Aircraft, Spacecraft And Parts",Na,Brazil,20000.0,0.384329,Machinery and Parts,10.0,7686.58,2015.0
965,M3,Auto Components/Parts,Na,Brazil,25000.0,14.708838,Machinery and Parts,10.0,367720.95,2015.0
966,H3,Fertilizers Manufactured,Ton,Brazil,1560.0,7.524017,Fertilizers,3.0,11737.46652,2015.0
967,R8,Floor Cvrng Of Jute,Sqm,Brazil,4664.0,1.4378469999999999,Handicrafts,12.0,6706.118408,2015.0
968,N5,Ic Engines And Parts,Na,Brazil,398.0,0.11957999999999999,Machinery and parts,10.0,47.59284,2015.0
969,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Brazil,890.0,4.187842,Fabric Materials,14.0,3727.1793799999996,2015.0
970,K9,"Plastc Sht, Film, Plts Etc",Kgs,Brazil,9559229.0,14.361432999999998,Plastic Products,8.0,137284226.8,2015.0
971,P1,Consumer Electronics,Na,Bhutan,3149.0,0.000916,Electronic Components,11.0,2.884484,2015.0
